date,EUA_return,GAS_return,OIL_return,COAL_return,ELEC_return,IP_return,CPI_return,POLICY_dummy,PHASE_dummy
2020-03-25,0.039770012810047994,0.03966525639243146,0.008800928620457338,-0.0020768439448390907,-0.004607123582895056,-0.106728001,0.006999999999999999,0,0
2020-03-26,-0.008271345750677117,-0.03966525639243146,-0.039089258994188913,-0.0020768439448390907,-0.004607123582895056,-0.106728001,0.006999999999999999,0,0
2020-03-27,-0.05403646008473739,-0.017493157447517227,-0.05501679203961185,-0.0020768439448390907,-0.004607123582895056,-0.106728001,0.006999999999999999,0,0
2020-03-30,0.03841114218165664,-0.029852963149681222,-0.0910672906067056,-0.0020768439448390907,-0.004607123582895056,-0.106728001,0.006999999999999999,0,0
2020-03-31,0.03536280074140219,0.035718082602079315,-0.0008791411555244544,-0.0020768439448390907,-0.004607123582895056,-0.106728001,0.006999999999999999,0,0
2020-04-01,-0.03199390367529764,0.035718082602079315,-0.0008791411555244544,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-02,0.0534770070053705,0.10008345855698253,0.8641175360818347,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-03,-0.004793617701236652,-0.03226086221822144,-0.05387158427093208,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-06,0.12245856869077665,-0.05781957088882628,0.3854124636261007,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-07,0.0061219875686058245,-0.05781957088882628,0.3854124636261007,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-08,0.02914848971441719,0.20875481386211014,0.10528545905585585,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-09,-0.003197079681404258,-0.1397619423751586,-0.04065321439805425,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-14,-0.06082477908352679,-0.055262678675049526,-0.06980333368403357,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-15,-0.027101929777791245,-0.04652001563489294,-0.06670301784449828,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-16,0.08011955095170853,-0.05505977718302729,0.004683819028879821,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-17,0.03577470018670725,0.07275935428242825,0.009302400956373358,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-20,-0.014788528534345868,0.04011999378942532,-0.09363779912909465,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-21,-0.0706065558777822,0.07571182173569635,-0.2797614880979178,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-22,0.03849370476066394,-0.010471299867295447,0.05240498239423186,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-23,0.01710233503089853,-0.021277398447284712,0.046051257256846334,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-24,-0.013379669028652952,-0.0272496424473756,0.005143832190076747,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-27,-0.020648316885588436,-0.07453305186256687,-0.07002622391619395,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-28,-0.0023736066211741402,0.06899287148695155,0.023239578551136564,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-29,-0.001902950146086102,-0.03966525639243146,0.0968198338702635,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-04-30,-0.029477853137059196,-0.059541393691016686,0.1143263901755498,0.004666847982679023,-0.0010266941353611614,-0.206182936,0.003,0,0
2020-05-01,-0.02936264688587409,-0.059541393691016686,0.1143263901755498,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-04,0.019010077224973276,-0.059541393691016686,0.1143263901755498,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-05,-0.012967762769010793,0.020943173845243135,-0.47880404732671433,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-06,-0.004528309624747706,-0.06973333801467507,0.3117680963798435,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-07,0.025884969356899656,-0.06973333801467507,0.3117680963798435,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-08,-0.008884559922483604,0.21421492056990832,0.06564604106756766,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-11,-0.015488693349094085,0.33721600757405756,-0.00875706410120447,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-12,-0.028084562176603267,0.33721600757405756,-0.00875706410120447,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-13,0.0077379803174357775,-0.544855372352302,-0.338037095055292,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-14,0.00818837737935807,0.025317807984289897,0.06434575444697321,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-15,0.017180816746100724,0.036813973122716226,0.04306813186579239,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-18,0.057436709558774,0.06416194421728594,0.06866465184416182,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-19,-0.018138922144403935,0.0442060925044957,-0.004606971388098291,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-20,0.060737955527668586,-0.010869672236903938,0.03125249934826124,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-21,-0.0040881274288375735,-0.044700178917906896,0.008633986627389234,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-22,0.009963850547983544,-0.028987536873252284,-0.026128759031372795,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-25,0.00852596593927668,-0.028987536873252284,-0.026128759031372795,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-26,0.0008932559772150128,0.051587368790493304,0.029174498633556922,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-27,-0.012126804798035629,-0.005602255548669888,-0.04033818619739238,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-28,-0.004075169778244625,0.005602255548669888,0.015707854584688707,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-05-29,0.006331997637507136,-0.051587368790493304,0.0011328494115057097,-0.0025900040378399325,-0.0005137426262491473,0.120510375,0.001,0,0
2020-06-01,-0.01957722438752807,0.21130909366720696,0.6680688453134791,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-02,0.048899627253116584,-0.12136085700426735,-0.22674170548379546,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-03,0.00043773255240431297,-0.055262678675049526,-0.1934150813889537,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-04,0.0056731550803958974,-0.07061756721395346,-0.3146230283068885,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-05,0.044262544231227885,0.1471576443362877,-0.10620134666936432,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-08,-0.02273782169194183,0.27887144276962594,0.04513753414881139,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-09,-0.010274062976185494,0.27887144276962594,0.04513753414881139,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-10,0.018755878032094664,-0.19478832555908443,-0.055633185948597674,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-11,-0.027398974188114433,0.3615019846870482,-0.07799324325430002,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-12,-0.011348877808654567,0.3615019846870482,-0.07799324325430002,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-15,0.006563138850776973,-0.4873822305760512,0.0068208033352012976,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-16,0.026679723592613946,-0.13702179756429111,0.03074108837833789,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-17,-0.0012746974320005933,0.08058048665933942,-0.006122218354297271,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-18,0.07018263962254023,-0.02614528010432232,0.019460581676753907,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-19,-0.012363068733713956,-0.013333530869465204,0.01624887207132586,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-22,0.01434287535940415,0.09592012187873922,0.020875701103198363,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-23,0.03383562123227524,-0.018462062839735283,-0.010500638890481806,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-24,-0.00038248231485615847,0.018462062839735283,-0.05595864476113599,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-25,-0.008451836712001892,-0.0694285064317629,0.018191206268752147,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-26,-0.0179062783548134,-0.07461086379117476,-0.0007310535261533246,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-29,0.07160793573872981,0.16216675481549442,0.016681122293516815,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-06-30,0.011993601881478355,0.05249018262139671,-0.013516921847670282,-0.0015572284486058408,0.07234456243886367,0.085672561,0.003,0,0
2020-07-01,0.02638299191948601,0.2094133585023077,0.5062464179097179,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-02,-0.011679481552802518,-0.11720716463557401,-0.2258202684206081,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-03,0.019390700976292585,-0.11720716463557401,-0.2258202684206081,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-06,0.06062462181643502,-0.11720716463557401,-0.2258202684206081,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-07,-0.010239560977186812,-0.04445176257083383,0.3800255149615963,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-08,-0.001994018606864323,0.20015403308951096,0.030180609130342706,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-09,-0.02322163911429964,0.20015403308951096,0.030180609130342706,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-10,0.013863282045333936,-0.06733312006858716,-0.05580796919201081,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-13,0.012016165942486445,-0.31167757800799667,-0.13285816947407714,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-14,0.010561154268666328,-0.0057306747089850285,0.004204638388314752,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-15,-0.025267301658361774,0.011428695823622825,0.02053364022436366,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-16,-0.07079825200981915,0.016901810802603223,-0.009637568646827077,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-17,0.038636739054011215,0.0,-0.005317306354841733,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-20,-0.059451804967190824,-0.04572224933809521,0.003239979528685044,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-21,0.015015847050828146,-0.02967576814611661,0.02374542909475741,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-22,0.0007267442180327599,0.01791092656653026,-0.0006770967371534375,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-23,0.025108923110881864,0.03488725900044054,-0.022375351848337832,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-24,-0.0345980454079009,0.011363758650315137,0.0006924127102667654,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-27,-0.05115820228347845,0.0442060925044957,0.0016138262868583553,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-28,0.0289103436199043,-0.010869672236903938,-0.004386446549665468,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-29,0.01710078847691765,-0.03333642026759176,0.012188233497211431,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-30,-0.024250395602033237,0.022347298691996587,-0.018687852257972537,-0.008346422996137193,0.0128237330834855,0.049291292,0.004,0,0
2020-07-31,0.027562266154512738,0.010989121575595173,0.008348856910830094,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-03,-0.005156549179246017,0.010989121575595173,0.008348856910830094,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-04,0.024440392148369572,-0.11658757825160959,-0.689486440428726,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-05,-0.00216450300957316,-0.06669137449867235,-0.05862831744634267,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-06,-0.014184634991956102,-0.035091319811270116,0.27566309107717935,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-07,0.0007323325116748158,0.05781957088882628,0.059239619923245446,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-10,0.010196738020515461,-0.4556392081986998,0.0857117568120711,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-11,-0.019020324679030587,-0.4556392081986998,0.0857117568120711,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-12,-0.007785025416674252,0.4598854990801509,0.11947365274453814,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-13,-0.02144148344368091,-0.07476007520910932,-0.08277646719095522,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-14,0.002278770450587775,0.018100041643618003,-0.003565062666148311,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-17,0.030265713803949712,0.039565600206191154,0.012642947635352897,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-18,0.008794486876438246,0.05452083887841719,0.001981728094818891,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-19,-0.012112462270620572,-0.008196767204178612,-0.001981728094818891,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-20,-0.012260974702058558,-0.03347592919638953,-0.010413241268074636,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-21,-0.010144742273208163,0.016878037787351752,-0.012325154566652508,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-24,0.06717853775671179,0.07261253296370906,0.01743456329091453,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-25,0.039465142208965354,-0.011741817876683158,0.01604605318291652,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-26,0.0006786562866514245,-0.007905179507113336,-0.004808779102704275,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-27,-0.008516488197981342,0.0,-0.012124015868733018,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-28,0.03858891804447229,-0.02409755157906046,-0.0008875285754705864,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-08-31,-0.028377801411795467,-0.06725222700916755,0.005092439767261592,-0.00262260837443673,0.0,0.010961744,-0.002,0,0
2020-09-01,-0.03165038869381265,-0.11506932978478712,0.3671980727414006,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-02,0.01560635108011832,-0.11506932978478712,0.3671980727414006,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-03,0.01604403761369433,-0.16395467992387913,-0.6431703648236087,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-04,-0.048570073254065704,0.0,-0.08754070593250596,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-07,-0.011440954255891977,0.11247798342669024,0.02801567584298459,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-08,-0.010119349091357588,0.11247798342669024,0.02801567584298459,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-09,0.014783034674299866,0.16172073868780368,-0.037531409086539735,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-10,0.04239555896768543,0.017937700686667335,0.04926863345382282,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-11,-0.005503969862937108,0.15605362997334438,-0.010557211015020052,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-14,0.07346715188187236,-0.11676314775563801,-0.20987745128026747,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-15,-0.021708288068650106,0.004576667027411663,0.02296078350508024,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-16,0.005878527705944325,-0.06119556102691959,0.04085166077737501,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-17,-0.052819763481387394,-0.22193069488900063,0.025258546140048743,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-18,-0.015568555239923842,-0.05608946665104342,-0.003470164469338677,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-21,-0.05851301043892887,-0.15950687902778327,-0.040435888095760486,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-22,0.05116389599745563,0.11359717772370531,0.006734094483759279,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-23,-0.04857943821775157,0.15510899326906985,0.0011977301466314927,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-24,0.010271550321829803,0.1036348896903565,0.004061603286288129,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-25,-0.024008540052009142,-0.01566611674439944,-0.0004769964498549939,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-28,0.0556203676863567,-0.03753791931906514,0.012092670162179076,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-29,-0.03307274827402251,-0.050430853626891925,-0.033552189800631016,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-09-30,0.005103911918176163,-0.04706751085798577,-0.001951647861456518,0.0073260400920727164,0.010328730321383262,0.002968829,-0.003,0,0
2020-10-01,-0.01575990104631586,0.2110221907818649,0.46172775309087344,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-02,0.01902728460298464,-0.10265415406008327,-0.1987062523850085,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-05,-0.0036310860520401,-0.10265415406008327,-0.1987062523850085,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-06,-0.005471470881350804,-0.10477895123317671,0.11437399958803596,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-07,0.003650971561880656,0.03989132902730197,0.03554574804370425,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-08,-0.02061928720273576,0.19710925694833403,0.03967424857079083,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-09,-0.02409755157906046,-0.023202897079664053,-0.11606191575833824,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-12,0.006079046076382433,-0.11186989584334317,0.14172405109689246,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-13,-0.025317807984289953,-0.13528219552287557,-0.16868361627841288,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-14,0.020761991448429384,-0.057708317620646765,0.020287484315969717,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-15,-0.030914362912447313,0.098904074058914,-0.0037002780622481524,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-16,-0.0031446566794719466,-0.03189336377595364,-0.005343247456966793,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-19,0.0035370443635334148,0.06280090123903015,-0.007247287892640397,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-20,-0.022615524468771575,0.11099677597202451,0.01259053534960719,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-21,-0.0351199833727196,0.1378992714446,-0.03369385333427699,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-22,0.025442488490654114,0.013468217050866649,0.01734215102744141,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-23,0.05133381220526623,-0.027120306219193813,-0.016384045085885646,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-26,-0.06479516171385447,0.07606971873676072,-0.03186458052068053,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-27,0.0081800047119307,-0.02254523832105626,0.018124465800990475,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-28,-0.04286073121010325,0.02254523832105626,-0.05180445698720426,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-29,0.02643325706815558,-0.025807883955872635,-0.038300822931526035,0.0005212405643160167,-0.08019841028186914,0.026330141,-0.003,0,0
2020-10-30,0.0016549445233540183,-0.009852296443011666,-0.005059322426939961,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-02,-0.0016549445233540183,-0.49337698043104417,0.3658955110430364,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-03,0.028975705983983246,0.057758834152192295,-0.41150063301601003,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-04,0.028159703220530297,0.057758834152192295,-0.41150063301601003,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-05,0.03307993931310227,-0.14231622218025541,-0.18888121724761042,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-06,-0.0221891276617594,0.04035129552356742,0.26316874705885374,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-09,0.04241453619720037,-0.12638154091161524,-0.11086874603337549,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-10,-0.012311291479450315,-0.12638154091161524,-0.11086874603337549,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-11,-0.004514680354526401,0.35408090876168574,0.09501335689198287,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-12,-0.007570058860545625,-0.07943683064803464,0.13178904973996008,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-13,0.013585114590306535,0.10457280391957702,-0.15535217463450213,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-16,0.04076202270698959,-0.0735625671770167,0.02401965195666511,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-17,-0.027358992579649133,-0.02708095860267079,-0.0015987142893019168,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-18,0.02013613705443129,-0.07320340402329495,0.013395594767492192,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-19,-0.030918914887179128,-0.07898841131863044,-0.0031624012928928025,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-20,0.014842573037928908,0.013605652055778794,0.017048378844579215,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-23,0.018971747418890406,0.004494389587839209,0.02417173901354941,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-24,0.013283268367554779,0.10221656516785849,0.03833517108938356,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-25,0.0,0.0,0.015549188380487688,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-26,0.017674549882300994,0.0,0.015549188380487688,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-27,0.0017503942855299215,0.0,-0.008885279985292094,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-11-30,0.0347173549957942,0.15703835148445489,-0.01232134533598872,-0.01628614930225325,-0.013758178800252985,0.024716087,-0.003,0,0
2020-12-01,-0.009163478340655118,0.15703835148445489,-0.01232134533598872,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-02,0.022919776462916097,-0.41415326006580233,0.15897200006290602,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-03,-0.018497248417791212,-0.04826674096983441,-0.5184425174378351,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-04,0.036985724868258796,-0.04826674096983441,-0.5184425174378351,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-07,-0.01649113890230547,-0.04826674096983441,-0.5184425174378351,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-08,-0.0016641707951219331,0.20501616672165301,0.1595582049454336,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-09,0.004652716934439471,0.20501616672165301,0.1595582049454336,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-10,0.039016652342451774,0.11940773138338545,-0.08519202721985586,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-11,-0.01219136049348446,0.19593695881195228,0.042469668162416596,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-14,0.009317336481027283,-0.04364328973190679,0.1443559409402111,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-15,0.036424748849476885,-0.02255734742407456,0.009302341271490988,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-16,-0.012410956698159836,0.03731776300719525,0.006284457241233277,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-17,0.005603999722040509,-0.01104983618658495,0.008188740679197615,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-18,-0.02674376786090038,0.01104983618658495,0.01464942027581806,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-21,-0.0070400290763545925,-0.01848481467410301,-0.026171862977639737,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-22,0.00799620444800997,0.029413885206293067,-0.016437601634492705,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-23,0.023923079829765825,0.0,0.022117783555835935,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-24,0.008054566469827495,-0.029413885206293067,0.001756272449184415,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-28,0.03784317160920425,-0.11452342857934605,-0.008419047350714859,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,0,0
2020-12-29,-0.012255421660796628,0.004175371410480522,0.004512014291020439,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-30,-0.02527925079433313,-0.016807118316381153,0.004881392085990921,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2020-12-31,0.015912208441963838,0.012631746905900632,0.008919956228929493,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,0
2021-01-04,0.02843226086946604,-0.06899287148695155,0.018203567411211097,0.006861995782982966,-0.0015404367616103087,-0.006594466,-0.003,1,1
